activity_id,default_finance_type_code
XM-DAC-41114-PROJECT-00104372,110
XM-DAC-41114-PROJECT-00104395,110
XM-DAC-41114-PROJECT-00104411,110
XM-DAC-41114-PROJECT-00104514,110
XM-DAC-41114-PROJECT-00104532,110
XM-DAC-41114-PROJECT-00104745,110
XM-DAC-41114-PROJECT-00104803,110
XM-DAC-41114-PROJECT-00104887,110
XM-DAC-41114-PROJECT-00104888,110
XM-DAC-41114-PROJECT-00104944,110
XM-DAC-41114-PROJECT-00105006,110
XM-DAC-41114-PROJECT-00105137,110
XM-DAC-41114-PROJECT-00105164,110
XM-DAC-41114-PROJECT-00105341,110
XM-DAC-41114-PROJECT-00105415,110
XM-DAC-41114-PROJECT-00105458,110
XM-DAC-41114-PROJECT-00105607,110
XM-DAC-41114-PROJECT-00105654,110
XM-DAC-41114-PROJECT-00105867,110
XM-DAC-41114-PROJECT-00105918,110
XM-DAC-41114-PROJECT-00106197,110
XM-DAC-41114-PROJECT-00106198,110
XM-DAC-41114-PROJECT-00106274,110
XM-DAC-41114-PROJECT-00106286,110
XM-DAC-41114-PROJECT-00106304,110
XM-DAC-41114-PROJECT-00106347,110
XM-DAC-41114-PROJECT-00106352,110
XM-DAC-41114-PROJECT-00106358,110
XM-DAC-41114-PROJECT-00106407,110
XM-DAC-41114-PROJECT-00106408,110
XM-DAC-41114-PROJECT-00106573,110
XM-DAC-41114-PROJECT-00106632,110
XM-DAC-41114-PROJECT-00106652,110
XM-DAC-41114-PROJECT-00106659,110
XM-DAC-41114-PROJECT-00106661,110
XM-DAC-41114-PROJECT-00106668,110
XM-DAC-41114-PROJECT-00106770,110
XM-DAC-41114-PROJECT-00106781,110
XM-DAC-41114-PROJECT-00106809,110
XM-DAC-41114-PROJECT-00106929,110
XM-DAC-41114-PROJECT-00106932,110
XM-DAC-41114-PROJECT-00107165,110
XM-DAC-41114-PROJECT-00107166,110
XM-DAC-41114-PROJECT-00107168,110
XM-DAC-41114-PROJECT-00107177,110
XM-DAC-41114-PROJECT-00107199,110
XM-DAC-41114-PROJECT-00107209,110
XM-DAC-41114-PROJECT-00107267,110
XM-DAC-41114-PROJECT-00107493,110
XM-DAC-41114-PROJECT-00107571,110
XM-DAC-41114-PROJECT-00107634,110
XM-DAC-41114-PROJECT-00107827,110
XM-DAC-41114-PROJECT-00108261,110
XM-DAC-41114-PROJECT-00108406,110
XM-DAC-41114-PROJECT-00108410,110
XM-DAC-41114-PROJECT-00109000,110
XM-DAC-41114-PROJECT-00109172,110
XM-DAC-41114-PROJECT-00109210,110
XM-DAC-41114-PROJECT-00109494,110
XM-DAC-41114-PROJECT-00109627,110
XM-DAC-41114-PROJECT-00109706,110
XM-DAC-41114-PROJECT-00109738,110
XM-DAC-41114-PROJECT-00109904,110
XM-DAC-41114-PROJECT-00110105,110
XM-DAC-41114-PROJECT-00110252,110
XM-DAC-41114-PROJECT-00110302,110
XM-DAC-41114-PROJECT-00110421,110
XM-DAC-41114-PROJECT-00110555,110
XM-DAC-41114-PROJECT-00110577,110
XM-DAC-41114-PROJECT-00110578,110
XM-DAC-41114-PROJECT-00110607,110
XM-DAC-41114-PROJECT-00110854,110
XM-DAC-41114-PROJECT-00110919,110
XM-DAC-41114-PROJECT-00111018,110
XM-DAC-41114-PROJECT-00111073,110
XM-DAC-41114-PROJECT-00111123,110
XM-DAC-41114-PROJECT-00111169,110
XM-DAC-41114-PROJECT-00111335,110
XM-DAC-41114-PROJECT-00111339,110
XM-DAC-41114-PROJECT-00111422,110
XM-DAC-41114-PROJECT-00111633,110
XM-DAC-41114-PROJECT-00111680,110
XM-DAC-41114-PROJECT-00111749,110
XM-DAC-41114-PROJECT-00111750,110
XM-DAC-41114-PROJECT-00111777,110
XM-DAC-41114-PROJECT-00111998,110
XM-DAC-41114-PROJECT-00112026,110
XM-DAC-41114-PROJECT-00112038,110
XM-DAC-41114-PROJECT-00112065,110
XM-DAC-41114-PROJECT-00112081,110
XM-DAC-41114-PROJECT-00112138,110
XM-DAC-41114-PROJECT-00112296,110
XM-DAC-41114-PROJECT-00112383,110
XM-DAC-41114-PROJECT-00112385,110
XM-DAC-41114-PROJECT-00112463,110
XM-DAC-41114-PROJECT-00112465,110
XM-DAC-41114-PROJECT-00112691,110
XM-DAC-41114-PROJECT-00112785,110
XM-DAC-41114-PROJECT-00112788,110
XM-DAC-41114-PROJECT-00112790,110
XM-DAC-41114-PROJECT-00112865,110
XM-DAC-41114-PROJECT-00112882,110
XM-DAC-41114-PROJECT-00112953,110
XM-DAC-41114-PROJECT-00112972,110
XM-DAC-41114-PROJECT-00113008,110
XM-DAC-41114-PROJECT-00113127,110
XM-DAC-41114-PROJECT-00113187,110
XM-DAC-41114-PROJECT-00113221,110
XM-DAC-41114-PROJECT-00113237,110
XM-DAC-41114-PROJECT-00113350,110
XM-DAC-41114-PROJECT-00113684,110
XM-DAC-41114-PROJECT-00113685,110
XM-DAC-41114-PROJECT-00113746,110
XM-DAC-41114-PROJECT-00113842,110
XM-DAC-41114-PROJECT-00114137,110
XM-DAC-41114-PROJECT-00114192,110
XM-DAC-41114-PROJECT-00114336,110
XM-DAC-41114-PROJECT-00114340,110
XM-DAC-41114-PROJECT-00114367,110
XM-DAC-41114-PROJECT-00114485,110
XM-DAC-41114-PROJECT-00114639,110
XM-DAC-41114-PROJECT-00114826,110
XM-DAC-41114-PROJECT-00114883,110
XM-DAC-41114-PROJECT-00114898,110
XM-DAC-41114-PROJECT-00115025,110
XM-DAC-41114-PROJECT-00115035,110
XM-DAC-41114-PROJECT-00115172,110
XM-DAC-41114-PROJECT-00115200,110
XM-DAC-41114-PROJECT-00115367,110
XM-DAC-41114-PROJECT-00115415,110
XM-DAC-41114-PROJECT-00115482,110
XM-DAC-41114-PROJECT-00115494,110
XM-DAC-41114-PROJECT-00115652,110
XM-DAC-41114-PROJECT-00115707,110
XM-DAC-41114-PROJECT-00115827,110
XM-DAC-41114-PROJECT-00116269,110
XM-DAC-41114-PROJECT-00116279,110
XM-DAC-41114-PROJECT-00116379,110
XM-DAC-41114-PROJECT-00116732,110
XM-DAC-41114-PROJECT-00116811,110
XM-DAC-41114-PROJECT-00116829,110
XM-DAC-41114-PROJECT-00117181,110
XM-DAC-41114-PROJECT-00117265,110
XM-DAC-41114-PROJECT-00117353,110
XM-DAC-41114-PROJECT-00117415,110
XM-DAC-41114-PROJECT-00117508,110
XM-DAC-41114-PROJECT-00117571,110
XM-DAC-41114-PROJECT-00117647,110
XM-DAC-41114-PROJECT-00117706,110
XM-DAC-41114-PROJECT-00117863,110
XM-DAC-41114-PROJECT-00117913,110
XM-DAC-41114-PROJECT-00117918,110
XM-DAC-41114-PROJECT-00118026,110
XM-DAC-41114-PROJECT-00118153,110
XM-DAC-41114-PROJECT-00118211,110
XM-DAC-41114-PROJECT-00118272,110
XM-DAC-41114-PROJECT-00118295,110
XM-DAC-41114-PROJECT-00118386,110
XM-DAC-41114-PROJECT-00118429,110
XM-DAC-41114-PROJECT-00118575,110
XM-DAC-41114-PROJECT-00118586,110
XM-DAC-41114-PROJECT-00118602,110
XM-DAC-41114-PROJECT-00118814,110
XM-DAC-41114-PROJECT-00118860,110
XM-DAC-41114-PROJECT-00118887,110
XM-DAC-41114-PROJECT-00118895,110
XM-DAC-41114-PROJECT-00118942,110
XM-DAC-41114-PROJECT-00118944,110
XM-DAC-41114-PROJECT-00118945,110
XM-DAC-41114-PROJECT-00118999,110
XM-DAC-41114-PROJECT-00119018,110
XM-DAC-41114-PROJECT-00119019,110
XM-DAC-41114-PROJECT-00119184,110
XM-DAC-41114-PROJECT-00119343,110
XM-DAC-41114-PROJECT-00119366,110
XM-DAC-41114-PROJECT-00119439,110
XM-DAC-41114-PROJECT-00119440,110
XM-DAC-41114-PROJECT-00119479,110
XM-DAC-41114-PROJECT-00119501,110
XM-DAC-41114-PROJECT-00119576,110
XM-DAC-41114-PROJECT-00119604,110
XM-DAC-41114-PROJECT-00119631,110
XM-DAC-41114-PROJECT-00119777,110
XM-DAC-41114-PROJECT-00119794,110
XM-DAC-41114-PROJECT-00119860,110
XM-DAC-41114-PROJECT-00119895,110
XM-DAC-41114-PROJECT-00119983,110
XM-DAC-41114-PROJECT-00120029,110
XM-DAC-41114-PROJECT-00120098,110
XM-DAC-41114-PROJECT-00120252,110
XM-DAC-41114-PROJECT-00120436,110
XM-DAC-41114-PROJECT-00120488,110
XM-DAC-41114-PROJECT-00120583,110
XM-DAC-41114-PROJECT-00120660,110
XM-DAC-41114-PROJECT-00120804,110
XM-DAC-41114-PROJECT-00120859,110
XM-DAC-41114-PROJECT-00120928,110
XM-DAC-41114-PROJECT-00121313,110
XM-DAC-41114-PROJECT-00121502,110
XM-DAC-41114-PROJECT-00121913,110
XM-DAC-41114-PROJECT-00121996,110
XM-DAC-41114-PROJECT-00122190,110
XM-DAC-41114-PROJECT-00122251,110
XM-DAC-41114-PROJECT-00122276,110
XM-DAC-41114-PROJECT-00122299,110
XM-DAC-41114-PROJECT-00122455,110
XM-DAC-41114-PROJECT-00122508,110
XM-DAC-41114-PROJECT-00122659,110
XM-DAC-41114-PROJECT-00122725,110
XM-DAC-41114-PROJECT-00122756,110
XM-DAC-41114-PROJECT-00122762,110
XM-DAC-41114-PROJECT-00122808,110
XM-DAC-41114-PROJECT-00122818,110
XM-DAC-41114-PROJECT-00122875,110
XM-DAC-41114-PROJECT-00122899,110
XM-DAC-41114-PROJECT-00122957,110
XM-DAC-41114-PROJECT-00123061,110
XM-DAC-41114-PROJECT-00123066,110
XM-DAC-41114-PROJECT-00123228,110
XM-DAC-41114-PROJECT-00123334,110
XM-DAC-41114-PROJECT-00123342,110
XM-DAC-41114-PROJECT-00123453,110
XM-DAC-41114-PROJECT-00123492,110
XM-DAC-41114-PROJECT-00123759,110
XM-DAC-41114-PROJECT-00123870,110
XM-DAC-41114-PROJECT-00123990,110
XM-DAC-41114-PROJECT-00124003,110
XM-DAC-41114-PROJECT-00124120,110
XM-DAC-41114-PROJECT-00124212,110
XM-DAC-41114-PROJECT-00124680,110
XM-DAC-41114-PROJECT-00124739,110
XM-DAC-41114-PROJECT-00125105,110
XM-DAC-41114-PROJECT-00125367,110
XM-DAC-41114-PROJECT-00125394,110
XM-DAC-41114-PROJECT-00125398,110
XM-DAC-41114-PROJECT-00125401,110
XM-DAC-41114-PROJECT-00125411,110
XM-DAC-41114-PROJECT-00125458,110
XM-DAC-41114-PROJECT-00125461,110
XM-DAC-41114-PROJECT-00125580,110
XM-DAC-41114-PROJECT-00125589,110
XM-DAC-41114-PROJECT-00125744,110
XM-DAC-41114-PROJECT-00125863,110
XM-DAC-41114-PROJECT-00125884,110
XM-DAC-41114-PROJECT-00126045,110
XM-DAC-41114-PROJECT-00126111,110
XM-DAC-41114-PROJECT-00126149,110
XM-DAC-41114-PROJECT-00126170,110
XM-DAC-41114-PROJECT-00126171,110
XM-DAC-41114-PROJECT-00126172,110
XM-DAC-41114-PROJECT-00126320,110
XM-DAC-41114-PROJECT-00126335,110
XM-DAC-41114-PROJECT-00126338,110
XM-DAC-41114-PROJECT-00126342,110
XM-DAC-41114-PROJECT-00126450,110
XM-DAC-41114-PROJECT-00126532,110
XM-DAC-41114-PROJECT-00126542,110
XM-DAC-41114-PROJECT-00126578,110
XM-DAC-41114-PROJECT-00126670,110
XM-DAC-41114-PROJECT-00126775,110
XM-DAC-41114-PROJECT-00126997,110
XM-DAC-41114-PROJECT-00127080,110
XM-DAC-41114-PROJECT-00127219,110
XM-DAC-41114-PROJECT-00127339,110
XM-DAC-41114-PROJECT-00127446,110
XM-DAC-41114-PROJECT-00127483,110
XM-DAC-41114-PROJECT-00127485,110
XM-DAC-41114-PROJECT-00127579,110
XM-DAC-41114-PROJECT-00127582,110
XM-DAC-41114-PROJECT-00127776,110
XM-DAC-41114-PROJECT-00127818,110
XM-DAC-41114-PROJECT-00127854,110
XM-DAC-41114-PROJECT-00127864,110
XM-DAC-41114-PROJECT-00127911,110
XM-DAC-41114-PROJECT-00127927,110
XM-DAC-41114-PROJECT-00128124,110
XM-DAC-41114-PROJECT-00128126,110
XM-DAC-41114-PROJECT-00128161,110
XM-DAC-41114-PROJECT-00128163,110
XM-DAC-41114-PROJECT-00128213,110
XM-DAC-41114-PROJECT-00128245,110
XM-DAC-41114-PROJECT-00128285,110
XM-DAC-41114-PROJECT-00128336,110
XM-DAC-41114-PROJECT-00128342,110
XM-DAC-41114-PROJECT-00128348,110
XM-DAC-41114-PROJECT-00128382,110
XM-DAC-41114-PROJECT-00128385,110
XM-DAC-41114-PROJECT-00128386,110
XM-DAC-41114-PROJECT-00128389,110
XM-DAC-41114-PROJECT-00128390,110
XM-DAC-41114-PROJECT-00128406,110
XM-DAC-41114-PROJECT-00128412,110
XM-DAC-41114-PROJECT-00128418,110
XM-DAC-41114-PROJECT-00128464,110
XM-DAC-41114-PROJECT-00128540,110
XM-DAC-41114-PROJECT-00128574,110
XM-DAC-41114-PROJECT-00128583,110
XM-DAC-41114-PROJECT-00128671,110
XM-DAC-41114-PROJECT-00128715,110
XM-DAC-41114-PROJECT-00128848,110
XM-DAC-41114-PROJECT-00128905,110
XM-DAC-41114-PROJECT-00129045,110
XM-DAC-41114-PROJECT-00129063,110
XM-DAC-41114-PROJECT-00129099,110
XM-DAC-41114-PROJECT-00129191,110
XM-DAC-41114-PROJECT-00129216,110
XM-DAC-41114-PROJECT-00129326,110
XM-DAC-41114-PROJECT-00129465,110
XM-DAC-41114-PROJECT-00129473,110
XM-DAC-41114-PROJECT-00129637,110
XM-DAC-41114-PROJECT-00129766,110
XM-DAC-41114-PROJECT-00129770,110
XM-DAC-41114-PROJECT-00129802,110
XM-DAC-41114-PROJECT-00129853,110
XM-DAC-41114-PROJECT-00129855,110
XM-DAC-41114-PROJECT-00129882,110
XM-DAC-41114-PROJECT-00129901,110
XM-DAC-41114-PROJECT-00129942,110
XM-DAC-41114-PROJECT-00130262,110
XM-DAC-41114-PROJECT-00130312,110
XM-DAC-41114-PROJECT-00130520,110
XM-DAC-41114-PROJECT-00130712,110
XM-DAC-41114-PROJECT-00130775,110
XM-DAC-41114-PROJECT-00130819,110
XM-DAC-41114-PROJECT-00130830,110
XM-DAC-41114-PROJECT-00130983,110
XM-DAC-41114-PROJECT-00130986,110
XM-DAC-41114-PROJECT-00131123,110
XM-DAC-41114-PROJECT-00131182,110
XM-DAC-41114-PROJECT-00131184,110
XM-DAC-41114-PROJECT-00131198,110
XM-DAC-41114-PROJECT-00131297,110
XM-DAC-41114-PROJECT-00131356,110
XM-DAC-41114-PROJECT-00131473,110
XM-DAC-41114-PROJECT-00131724,110
XM-DAC-41114-PROJECT-00131925,110
XM-DAC-41114-PROJECT-00132014,110
XM-DAC-41114-PROJECT-00132017,110
XM-DAC-41114-PROJECT-00132030,110
XM-DAC-41114-PROJECT-00132547,110
XM-DAC-41114-PROJECT-00132914,110
XM-DAC-41114-PROJECT-00133065,110
XM-DAC-41114-PROJECT-00133331,110
XM-DAC-41114-PROJECT-00133431,110
XM-DAC-41114-PROJECT-00133871,110
XM-DAC-41114-PROJECT-00133881,110
XM-DAC-41114-PROJECT-00133963,110
XM-DAC-41114-PROJECT-00134009,110
XM-DAC-41114-PROJECT-00134088,110
XM-DAC-41114-PROJECT-00134150,110
XM-DAC-41114-PROJECT-00134410,110
XM-DAC-41114-PROJECT-00134519,110
XM-DAC-41114-PROJECT-00134525,110
XM-DAC-41114-PROJECT-00134569,110
XM-DAC-41114-PROJECT-00134613,110
XM-DAC-41114-PROJECT-00134714,110
XM-DAC-41114-PROJECT-00134725,110
XM-DAC-41114-PROJECT-00134908,110
XM-DAC-41114-PROJECT-00134925,110
XM-DAC-41114-PROJECT-00134972,110
XM-DAC-41114-PROJECT-00134993,110
XM-DAC-41114-PROJECT-00135238,110
XM-DAC-41114-PROJECT-00135331,110
XM-DAC-41114-PROJECT-00135384,110
XM-DAC-41114-PROJECT-00135632,110
XM-DAC-41114-PROJECT-00135634,110
XM-DAC-41114-PROJECT-00135668,110
XM-DAC-41114-PROJECT-00135714,110
XM-DAC-41114-PROJECT-00135840,110
XM-DAC-41114-PROJECT-00135872,110
XM-DAC-41114-PROJECT-00135923,110
XM-DAC-41114-PROJECT-00135941,110
XM-DAC-41114-PROJECT-00135964,110
XM-DAC-41114-PROJECT-00136022,110
XM-DAC-41114-PROJECT-00136024,110
XM-DAC-41114-PROJECT-00136234,110
XM-DAC-41114-PROJECT-00136332,110
XM-DAC-41114-PROJECT-00136377,110
XM-DAC-41114-PROJECT-00136404,110
XM-DAC-41114-PROJECT-00136487,110
XM-DAC-41114-PROJECT-00136624,110
XM-DAC-41114-PROJECT-00136634,110
XM-DAC-41114-PROJECT-00136641,110
XM-DAC-41114-PROJECT-00136657,110
XM-DAC-41114-PROJECT-00136664,110
XM-DAC-41114-PROJECT-00136701,110
XM-DAC-41114-PROJECT-00137005,110
XM-DAC-41114-PROJECT-00137093,110
XM-DAC-41114-PROJECT-00137119,110
XM-DAC-41114-PROJECT-00137178,110
XM-DAC-41114-PROJECT-00137215,110
XM-DAC-41114-PROJECT-00137462,110
XM-DAC-41114-PROJECT-00137552,110
XM-DAC-41114-PROJECT-00137674,110
XM-DAC-41114-PROJECT-00137801,110
XM-DAC-41114-PROJECT-00138076,110
XM-DAC-41114-PROJECT-00138286,110
XM-DAC-41114-PROJECT-00138351,110
XM-DAC-41114-PROJECT-00138671,110
XM-DAC-41114-PROJECT-00138713,110
XM-DAC-41114-PROJECT-00138716,110
XM-DAC-41114-PROJECT-00138814,110
XM-DAC-41114-PROJECT-00138971,110
XM-DAC-41114-PROJECT-00139028,110
XM-DAC-41114-PROJECT-00139036,110
XM-DAC-41114-PROJECT-00139156,110
XM-DAC-41114-PROJECT-00139179,110
XM-DAC-41114-PROJECT-00139180,110
XM-DAC-41114-PROJECT-00139181,110
XM-DAC-41114-PROJECT-00139210,110
XM-DAC-41114-PROJECT-00139287,110
XM-DAC-41114-PROJECT-00139323,110
XM-DAC-41114-PROJECT-00139541,110
XM-DAC-41114-PROJECT-00139608,110
XM-DAC-41114-PROJECT-00139664,110
XM-DAC-41114-PROJECT-00139751,110
XM-DAC-41114-PROJECT-00139778,110
XM-DAC-41114-PROJECT-00139873,110
XM-DAC-41114-PROJECT-00139945,110
XM-DAC-41114-PROJECT-00139993,110
XM-DAC-41114-PROJECT-00140093,110
XM-DAC-41114-PROJECT-00140158,110
XM-DAC-41114-PROJECT-00140192,110
XM-DAC-41114-PROJECT-00140244,110
XM-DAC-41114-PROJECT-00140615,110
XM-DAC-41114-PROJECT-00140717,110
XM-DAC-41114-PROJECT-00140743,110
XM-DAC-41114-PROJECT-00140799,110
XM-DAC-41114-PROJECT-00140860,110
XM-DAC-41114-PROJECT-00140921,110
XM-DAC-41114-PROJECT-00141162,110
XM-DAC-41114-PROJECT-00141196,110
XM-DAC-41114-PROJECT-00141652,110
XM-DAC-41114-PROJECT-00141683,110
XM-DAC-41114-PROJECT-00141685,110
XM-DAC-41114-PROJECT-00141990,110
XM-DAC-41114-PROJECT-00142097,110
XM-DAC-41114-PROJECT-00142201,110
XM-DAC-41114-PROJECT-00142281,110
XM-DAC-41114-PROJECT-00142289,110
XM-DAC-41114-PROJECT-00142290,110
XM-DAC-41114-PROJECT-00142337,110
XM-DAC-41114-PROJECT-00142345,110
XM-DAC-41114-PROJECT-00142383,110
XM-DAC-41114-PROJECT-00142410,110
XM-DAC-41114-PROJECT-00142417,110
XM-DAC-41114-PROJECT-00142434,110
XM-DAC-41114-PROJECT-00142599,110
XM-DAC-41114-PROJECT-00142609,110
XM-DAC-41114-PROJECT-00142623,110
XM-DAC-41114-PROJECT-00142688,110
XM-DAC-41114-PROJECT-00142720,110
XM-DAC-41114-PROJECT-00142737,110
XM-DAC-41114-PROJECT-00142763,110
XM-DAC-41114-PROJECT-00142944,110
XM-DAC-41114-PROJECT-00142947,110
XM-DAC-41114-PROJECT-00143193,110
XM-DAC-41114-PROJECT-00143666,110
XM-DAC-41114-PROJECT-00143831,110
XM-DAC-41114-PROJECT-00143903,110
XM-DAC-41114-PROJECT-00144016,110
XM-DAC-41114-PROJECT-00144043,110
XM-DAC-41114-PROJECT-00144123,110
XM-DAC-41114-PROJECT-00144132,110
XM-DAC-41114-PROJECT-00144272,110
XM-DAC-41114-PROJECT-00144283,110
XM-DAC-41114-PROJECT-00144313,110
XM-DAC-41114-PROJECT-00144371,110
XM-DAC-41114-PROJECT-00144462,110
XM-DAC-41114-PROJECT-00144568,110
XM-DAC-41114-PROJECT-00144600,110
XM-DAC-41114-PROJECT-00144699,110
XM-DAC-41114-PROJECT-00144720,110
XM-DAC-41114-PROJECT-00144803,110
XM-DAC-41114-PROJECT-00144876,110
XM-DAC-41114-PROJECT-00144917,110
XM-DAC-41114-PROJECT-00144953,110
XM-DAC-41114-PROJECT-00145012,110
XM-DAC-41114-PROJECT-00145087,110
XM-DAC-41114-PROJECT-00145179,110
XM-DAC-41114-PROJECT-00145239,110
XM-DAC-41114-PROJECT-00145261,110
XM-DAC-41114-PROJECT-00145284,110
XM-DAC-41114-PROJECT-00145359,110
XM-DAC-41114-PROJECT-00145407,110
XM-DAC-41114-PROJECT-00145541,110
XM-DAC-41114-PROJECT-00145544,110
XM-DAC-41114-PROJECT-00145545,110
XM-DAC-41114-PROJECT-00145616,110
XM-DAC-41114-PROJECT-00145655,110
XM-DAC-41114-PROJECT-00145679,110
XM-DAC-41114-PROJECT-00145719,110
XM-DAC-41114-PROJECT-00145829,110
XM-DAC-41114-PROJECT-00145859,110
XM-DAC-41114-PROJECT-00145970,110
XM-DAC-41114-PROJECT-00145995,110
XM-DAC-41114-PROJECT-00146092,110
XM-DAC-41114-PROJECT-00146094,110
XM-DAC-41114-PROJECT-00146095,110
XM-DAC-41114-PROJECT-00146096,110
XM-DAC-41114-PROJECT-00146098,110
XM-DAC-41114-PROJECT-00146100,110
XM-DAC-41114-PROJECT-00146101,110
XM-DAC-41114-PROJECT-00146169,110
XM-DAC-41114-PROJECT-00146341,110
XM-DAC-41114-PROJECT-00146489,110
XM-DAC-41114-PROJECT-00146735,110
XM-DAC-41114-PROJECT-00146853,110
XM-DAC-41114-PROJECT-00146886,110
XM-DAC-41114-PROJECT-00146913,110
XM-DAC-41114-PROJECT-00146958,110
XM-DAC-41114-PROJECT-00147066,110
XM-DAC-41114-PROJECT-00147128,110
XM-DAC-41114-PROJECT-00147209,110
XM-DAC-41114-PROJECT-00147259,110
XM-DAC-41114-PROJECT-00147375,110
XM-DAC-41114-PROJECT-00147472,110
XM-DAC-41114-PROJECT-00147504,110
XM-DAC-41114-PROJECT-00147597,110
XM-DAC-41114-PROJECT-00147620,110
XM-DAC-41114-PROJECT-00147629,110
XM-DAC-41114-PROJECT-00147654,110
XM-DAC-41114-PROJECT-00147681,110
XM-DAC-41114-PROJECT-00147735,110
XM-DAC-41114-PROJECT-00147766,110
XM-DAC-41114-PROJECT-00147835,110
XM-DAC-41114-PROJECT-00148286,110
XM-DAC-41114-PROJECT-01000102,110
XM-DAC-41114-PROJECT-01000154,110
XM-DAC-41114-PROJECT-01000222,110
XM-DAC-41114-PROJECT-01000229,110
XM-DAC-41114-PROJECT-01000232,110
XM-DAC-41114-PROJECT-01000233,110
XM-DAC-41114-PROJECT-01000235,110
XM-DAC-41114-PROJECT-01000246,110
XM-DAC-41114-PROJECT-01000271,110
XM-DAC-41114-PROJECT-01000280,110
XM-DAC-41114-PROJECT-01000281,110
XM-DAC-41114-PROJECT-01000283,110
XM-DAC-41114-PROJECT-01000284,110
XM-DAC-41114-PROJECT-01000318,110
XM-DAC-41114-PROJECT-01000319,110
XM-DAC-41114-PROJECT-01000328,110
XM-DAC-41114-PROJECT-01000330,110
XM-DAC-41114-PROJECT-01000344,110
XM-DAC-41114-PROJECT-01000345,110
XM-DAC-41114-PROJECT-01000350,110
XM-DAC-41114-PROJECT-01000354,110
XM-DAC-41114-PROJECT-01000358,110
XM-DAC-41114-PROJECT-01000365,110
XM-DAC-41114-PROJECT-01000376,110
XM-DAC-41114-PROJECT-01000378,110
XM-DAC-41114-PROJECT-01000404,110
XM-DAC-41114-PROJECT-01000416,110
XM-DAC-41114-PROJECT-01000417,110
XM-DAC-41114-PROJECT-01000418,110
XM-DAC-41114-PROJECT-01000419,110
XM-DAC-41114-PROJECT-01000428,110
XM-DAC-41114-PROJECT-01000459,110
XM-DAC-41114-PROJECT-01000480,110
XM-DAC-41114-PROJECT-01000497,110
XM-DAC-41114-PROJECT-01000512,110
XM-DAC-41114-PROJECT-01000513,110
XM-DAC-41114-PROJECT-01000539,110
XM-DAC-41114-PROJECT-01000541,110
XM-DAC-41114-PROJECT-01000547,110
XM-DAC-41114-PROJECT-01000558,110
XM-DAC-41114-PROJECT-01000561,110
XM-DAC-41114-PROJECT-01000573,110
XM-DAC-41114-PROJECT-01000575,110
XM-DAC-41114-PROJECT-01000601,110
XM-DAC-41114-PROJECT-01000608,110
XM-DAC-41114-PROJECT-01000610,110
XM-DAC-41114-PROJECT-01000611,110
XM-DAC-41114-PROJECT-01000617,110
XM-DAC-41114-PROJECT-01000623,110
XM-DAC-41114-PROJECT-01000654,110
XM-DAC-41114-PROJECT-01000657,110
XM-DAC-41114-PROJECT-01000659,110
XM-DAC-41114-PROJECT-01000674,110
XM-DAC-41114-PROJECT-01000678,110
XM-DAC-41114-PROJECT-01000681,110
XM-DAC-41114-PROJECT-01000687,110
XM-DAC-41114-PROJECT-01000699,110
XM-DAC-41114-PROJECT-01000715,110
XM-DAC-41114-PROJECT-01000727,110
XM-DAC-41114-PROJECT-01000736,110
XM-DAC-41114-PROJECT-01000743,110
XM-DAC-41114-PROJECT-01000744,110
XM-DAC-41114-PROJECT-01000768,110
XM-DAC-41114-PROJECT-01000769,110
XM-DAC-41114-PROJECT-01000771,110
XM-DAC-41114-PROJECT-01000783,110
XM-DAC-41114-PROJECT-01000786,110
XM-DAC-41114-PROJECT-01000806,110
XM-DAC-41114-PROJECT-01000823,110
XM-DAC-41114-PROJECT-01000825,110
XM-DAC-41114-PROJECT-01000844,110
XM-DAC-41114-PROJECT-01000849,110
XM-DAC-41114-PROJECT-01000851,110
XM-DAC-41114-PROJECT-01000861,110
XM-DAC-41114-PROJECT-01000872,110
XM-DAC-41114-PROJECT-01000891,110
XM-DAC-41114-PROJECT-01000898,110
XM-DAC-41114-PROJECT-01000909,110
XM-DAC-41114-PROJECT-01000910,110
XM-DAC-41114-PROJECT-01000917,110
XM-DAC-41114-PROJECT-01000929,110
XM-DAC-41114-PROJECT-01000952,110
XM-DAC-41114-PROJECT-01000954,110
XM-DAC-41114-PROJECT-01000958,110
XM-DAC-41114-PROJECT-01000970,110
XM-DAC-41114-PROJECT-01000971,110
XM-DAC-41114-PROJECT-01000983,110
XM-DAC-41114-PROJECT-01000995,110
XM-DAC-41114-PROJECT-01001010,110
XM-DAC-41114-PROJECT-01001013,110
XM-DAC-41114-PROJECT-01001029,110
XM-DAC-41114-PROJECT-01001030,110
XM-DAC-41114-PROJECT-01001041,110
XM-DAC-41114-PROJECT-01001060,110
XM-DAC-41114-PROJECT-01001064,110
XM-DAC-41114-PROJECT-01001079,110
XM-DAC-41114-PROJECT-01001082,110
XM-DAC-41114-PROJECT-01001088,110
XM-DAC-41114-PROJECT-01001103,110
XM-DAC-41114-PROJECT-01001125,110
XM-DAC-41114-PROJECT-01001134,110
XM-DAC-41114-PROJECT-01001137,110
XM-DAC-41114-PROJECT-01001156,110
XM-DAC-41114-PROJECT-01001174,110
XM-DAC-41114-PROJECT-01001182,110
XM-DAC-41114-PROJECT-01001196,110
XM-DAC-41114-PROJECT-01001218,110
XM-DAC-41114-PROJECT-01001231,110
